step,reference,input,output
243,1,0.921456303575335,0.36060577599934884
244,1,1.2088178981615911,0.5315655513689724
245,-1,1.1224998806174833,0.6326530514590224
246,-1,0.48048633117041933,0.43585799674553427
247,-1,-0.31438503165417153,0.011521820829488348
248,-1,-0.8594642321788792,-0.32671315690557806
249,-1,-1.1627420206605787,-0.5063833991688337
250,1,-1.088256926102075,-0.6139256633514901
251,1,-0.45507115265064774,-0.4219527323276887
252,1,0.33323986318348264,-0.0012076982912262446
253,1,0.8734590898448993,0.33436665524124093
254,1,1.173133802891357,0.5120663809300142
255,1,1.3803475011134871,0.6181456541046125
256,1,1.557863790684455,0.7094603673616444
257,1,1.700310818176014,0.7877857631407331
258,1,1.8024581160248707,0.845355674031561
259,1,1.8743701094389742,0.8850380192726706
260,-1,1.6432971222097885,0.9138190668593544
261,-1,0.8712296762657471,0.6514642410888704
262,-1,-0.030537563298009107,0.16829795013715637
263,-1,-0.6515874631388442,-0.21311988995389644
264,-1,-1.0074911861558564,-0.4219190445614261
265,1,-0.9719721012418294,-0.5504192900599935
266,1,-0.36872169101636876,-0.37462734769685846
267,1,0.39706346093428224,0.03375250714993493
268,1,0.9207552125683391,0.3602223239449145
269,1,1.208297441635718,0.5312808941028733
270,1,1.4064885214632412,0.6324417361903355
271,1,1.5772649502783436,0.7200761285315529
272,1,1.7147016399698456,0.7956583007417366
273,1,1.8131391533425876,0.851196757957111
274,1,1.8823017696356,0.8893754880127438
275,-1,1.649186400108866,0.9170401789362018
276,-1,0.8756011660064933,0.6538553726016153
277,-1,-0.02729285925102526,0.17007264845420056
278,-1,-0.6491787902579327,-0.21180253396011128
279,-1,-1.0057030011354817,-0.42094103938442734
280,-1,-1.2550196140632501,-0.549693230397237
281,-1,-1.464801689887642,-0.6584633693485308
282,-1,-1.6315046092998815,-0.750100328659586
283,-1,-1.7514631902836961,-0.8174770306925797
284,-1,-1.8364605539595407,-0.8643216814948258
285,1,-1.6151176456263099,-0.8984080676704574
286,1,-0.850315303890926,-0.640020836399353
287,1,0.0460516934377245,-0.1598110306094545
288,1,0.6631023847637656,0.21941705569571465
289,1,1.016041881506077,0.4265950870517594
290,-1,0.9783209176487225,0.553891742071149
291,-1,0.3734343156073669,0.37720505950018113
292,-1,-0.3935655177461815,-0.031839302467026286
293,-1,-0.9181585487175359,-0.35880214843351066
294,-1,-1.2063697022633033,-0.5302265612176077
295,-1,-1.4050574368113455,-0.6316590150019973
296,-1,-1.5762026144588661,-0.7194950878209689
297,-1,-1.7139130367474291,-0.7952269821024455
298,-1,-1.8125537360033614,-0.8508765722688197
299,-1,-1.8818671830646672,-0.8891377963610443
300,1,-1.648863786089692,-0.9168637283902449
301,1,-0.87536167625378,-0.6537243860070515
302,1,0.02747064270281445,-0.16997541174927044
303,1,0.6493107670607305,0.21187471714760592
304,1,1.005800973640492,0.4209946243563923
305,-1,0.9707173434648181,0.5497330089664622
306,-1,0.36779025045148234,0.37411789873682966
307,-1,-0.39775489476251114,-0.03413068005490449
308,-1,-0.9212684966808363,-0.3605030571597556
309,-1,-1.2086784804569852,-0.531489298398527
310,-1,-1.4067713845835836,-0.6325964454146829
311,-1,-1.5774749311574536,-0.7201909755693842
